feature,chi2_score,p_value
upcoming,3.797998872194282,0.05131387546005421
incoming emails,3.7887384758805016,0.05159852353064435
evening,3.7845649646230624,0.05172735534922096
rachel,3.7843007319937056,0.051735523372362154
luxury,3.782076777370562,0.051804324890520725
usr,3.766219270781826,0.05229771637681108
kindly click,3.7594032675945273,0.05251131572040569
https www,3.7592479316336824,0.05251619437331332
lucky winner,3.7579599576006757,0.05255666439407166
com https,3.749503010509366,0.05282321532747565
org support,3.748252044547522,0.05286276533159064
hill,3.747336233680752,0.05289173909063626
official website,3.7396298415851663,0.05313621534854646
click link,3.738813770347509,0.053162174221337476
account 24,3.7331505825957847,0.053342688125858656
sa,3.728919194186943,0.053477987102825655
insights,3.7197850183850028,0.05377129377525156
local,3.7169548909307935,0.0538625171319383
informed,3.7151791020568568,0.053919839742204864
finds excited,3.713074927455507,0.05398784634263535
does,3.7125234627457475,0.05400568462202692
noticed unusual,3.7096960734093996,0.05409724057722182
email contact,3.704121826328744,0.05427822680054618
dhl,3.6953599995739363,0.05456400635259427
stay informed,3.693825316800364,0.05461422613414728
activities,3.6822254601908138,0.054995399257652025
incoming messages,3.6575883541499463,0.05581436725130318
chance,3.6563306289611375,0.05585652108701039
february 2008,3.64530267008264,0.05622758302232953
community safety,3.6444217707707858,0.05625733555973459
email jose,3.6438220277499367,0.05627760154895797
windows,3.63618180356064,0.056536452317059734
brian clark,3.6278595491948984,0.056819848622089046
suspicious activities,3.6258844523586813,0.056887327387463535
sent jose,3.624491035257007,0.0569349843600011
spambayes dev,3.6214558910863186,0.05703893764000424
xp,3.5953965254164126,0.0579398046413104
science,3.591919263089368,0.058061150890492665
wells,3.590786463181873,0.05810074056001653
closure account,3.5852701544626084,0.05829393761304769
suspension permanent,3.5820293615758025,0.05840775772053294
notice,3.581974622640108,0.058409682237098415
proactive,3.580692047251283,0.05845479443180489
discovered,3.575854381708723,0.05862528375654797
wells fargo,3.556311678779111,0.05931940763390701
fargo,3.556311678779111,0.05931940763390701
complete,3.5381372655559487,0.05997277706868308
immediately,3.533918437083811,0.06012553562635294
assured,3.5330239144710927,0.06015797833472691
note failure,3.5311871100256047,0.06022465428503197
inconvenience,3.5249554210641185,0.060451450883270905
details update,3.513876623842502,0.06085690050733092
report suspicious,3.5060852438211096,0.06114377365385807
lives,3.492501526498492,0.061647364857659835
org http,3.4899503458272303,0.061742436780582416
workshop,3.488917436284158,0.0617809734284988
topic,3.4754411083788668,0.06228611364695851
id,3.460032448898278,0.06286908115379676
revision,3.434307741805095,0.06385534056116195
delivery,3.4335751749666823,0.06388366686888146
reaching behalf,3.4205699438399915,0.06438877987020498
came,3.4187437368774747,0.06446004872435943
comments,3.417839349784475,0.06449537414163678
09,3.41591637546074,0.0645705543030781
permanent closure,3.41561787335869,0.06458223285313001
19 relief,3.41413412883169,0.0646403160943251
link11,3.3969394288885515,0.0653175074932237
link11 com,3.3969394288885515,0.0653175074932237
08,3.395094705402432,0.06539060805303878
suspended,3.3926246156138964,0.06548862668928476
squirrelmail,3.37660627652159,0.06612808925766608
compromised,3.3614931776276658,0.06673753064836703
message finds,3.3562877404299964,0.06694882884425513
dear sarah,3.338444098542614,0.06767857763185364
pm,3.335205719668396,0.06781192633002427
project org,3.334845587505333,0.06782677305856155
www,3.331172817135376,0.06797838448971275
justin hill,3.328483322375581,0.06808963626407541
robert,3.3213604859873618,0.06838521631661211
regards amanda,3.321126384844562,0.06839495419613233
2008 02,3.3207613114580683,0.06841014307369175
try meantime,3.3163462151559444,0.06859411908097204
papers,3.315892218461831,0.0686130670013787
confirm account,3.3137491254445237,0.06870258635622704
report,3.313481121560812,0.06871378995998259
remind,3.3088329332232305,0.06890841354344167
linkedin,3.299121462542373,0.06931694717817476
cash,3.295065226143496,0.0694883480867051
com don,3.2711718420172513,0.07050724252814979
necessary information,3.2685433303661906,0.07062030411047
donate com,3.2587515263779534,0.07104319657476654
activities account,3.2546994171382004,0.07121899372288418
options,3.253575265742872,0.07126784658312911
python dev,3.247284840805425,0.07154187655099889
pending messages,3.2379154801327834,0.07195213015063716
cf,3.2375876278486646,0.07196653131819261
finds recently,3.2306685685602856,0.07227117833397166
relief fund,3.228211892774786,0.07237967847472192
cnet,3.218441729919638,0.07281291393770079
secure portal,3.2163696524224745,0.07290515247673236
reactivate,3.2061704351934153,0.07336100143239617
result permanent,3.205256776056813,0.07340198597094148
lost,3.182760077559915,0.07441892544146035
_______________________________________________,3.1790947359020345,0.07458604148938258
february,3.1757465870933,0.07473904782980893
stay,3.1680908289352856,0.0750901749405137
sa learn,3.159574866217761,0.07548283805960852
extraordinary,3.153983621663165,0.07574184465210594
prompt response,3.15341250714438,0.07576835444777463
cooperation sincerely,3.148004957409797,0.07601985503761534
undelivered,3.143244732489157,0.07624199184148273
unauthorized,3.1334940940738036,0.07669918914710915
subscription,3.131963900881072,0.07677120555908984
prevent,3.128182522847015,0.0769494829538383
manager,3.1246022780246268,0.0771186881426862
writing remind,3.1240801100792823,0.07714339963532138
high spirits,3.1217265017447895,0.07725488945231318
2004,3.119716995583146,0.07735021642522358
http mail,3.1194558924812466,0.07736261192369673
com link,3.116490910509775,0.077503520256304
failure result,3.1121305190091344,0.07771124621354691
limited,3.1110664671738975,0.07776202777574182
inbox,3.1109134731303367,0.07776933230772348
individuals like,3.1075397646224605,0.07793059412604138
amanda evans,3.100178139821926,0.07828372755199421
regards kevin,3.0998465460401508,0.07829967442757924
assistance hesitate,3.0952151872007,0.07852276981162704
membership,3.0903551843321018,0.07875761526288792
installation,3.0836645940125145,0.07908215674153087
security department,3.076216568094102,0.0794451344628085
funds,3.072763378214362,0.07961403346190224
just,3.072760659063757,0.07961416661064538
org password,3.0719493729791374,0.07965390360226629
rachel clark,3.0619391928873156,0.08014596740422658
highly,3.0577976975084216,0.08035050541694806
mail python,3.055310661671633,0.08047360421380603
link1,3.049700789184855,0.08075201874418096
link1 com,3.049700789184855,0.08075201874418096
link2 com,3.043586353453853,0.0810566578942466
link2,3.043586353453853,0.0810566578942466
cgi id,3.0387410359509546,0.08129894612174272
ve,3.033898649251424,0.08154186849144071
meantime want,3.032913577670958,0.08159138121510144
want update,3.032913577670958,0.08159138121510144
print,3.0229998915297864,0.0820914834917822
inheritance,3.0193939600380224,0.08227420663628994
rest assured,3.0157313541348394,0.08246025113136288
com failure,3.0144380684600476,0.08252605288418144
laura,3.010199111257701,0.08274212669831223
account immediately,3.0011075617770016,0.08320761625904159
module,3.0002469734271076,0.08325182489360047
sourceforge,2.9980353081443454,0.08336555510193851
math,2.9936654331597894,0.08359076037229704
review details,2.9889510069160603,0.08383445962866228
link3,2.984098562478485,0.0840860952804727
link3 com,2.984098562478485,0.0840860952804727
details https,2.981112349872185,0.08424135844074371
link5 com,2.9795259460844346,0.08432396686918778
link5,2.9795259460844346,0.08432396686918778
security breach,2.9766455709302084,0.08447417985947188
card,2.974282067667047,0.08459765377689404
engagement,2.96324232488292,0.0851769809582942
hope message,2.9615266896482257,0.08526739600549238
stat math,2.960393770917894,0.08532715842927027
math ethz,2.960393770917894,0.08532715842927027
com follow,2.959477471432361,0.08537552714207824
link4 com,2.959249350836606,0.0853875735568879
link4,2.959249350836606,0.0853875735568879
jhon,2.9588663690670103,0.08540780189433811
vaccine,2.956580646683716,0.08552863705085947
usaa,2.955579016328993,0.0855816466956201
ebay,2.9553273838285126,0.0855949695183144
online banking,2.9541455685991087,0.08565757140332
validate,2.9510069228080584,0.08582406905646284
org spamassassin,2.9476470212901886,0.08600269191746916
donation,2.9385241839040726,0.08648972268344679
cvsroot,2.926423592491843,0.087140335054778
cvsroot spambayes,2.926423592491843,0.087140335054778
account 48,2.9252307597315754,0.08720475643177672
regards robert,2.923128367415111,0.0873184260297831
david brown,2.922988307156317,0.08732600433680404
org mailman,2.9222054194629066,0.08736837753412953
cash prize,2.922127698897052,0.08737258531515271
quarantine,2.9091291657077916,0.0880794222153081
reproducible,2.906120273737937,0.08824392182920053
dkim,2.9042729821816353,0.08834508032075002
reproducible code,2.887959698137295,0.08924387864730406
stat ethz,2.877787376258154,0.08980934958741023
ch mailman,2.877787376258154,0.08980934958741023
http issues,2.8723757915461126,0.09011175786867963
issues apache,2.8723757915461126,0.09011175786867963
self contained,2.8697991225366524,0.09025613447561093
provide commented,2.8697991225366524,0.09025613447561093
minimal self,2.8697991225366524,0.09025613447561093
www project,2.8697991225366524,0.09025613447561093
contained reproducible,2.8697991225366524,0.09025613447561093
guide http,2.8697991225366524,0.09025613447561093
org posting,2.8697991225366524,0.09025613447561093
commented minimal,2.8697991225366524,0.09025613447561093
read posting,2.8697991225366524,0.09025613447561093
rectify,2.8663214584899688,0.09045139402686178
install,2.8600433565940344,0.09080505091850716
invite,2.85493238653853,0.09109406955071091
link8,2.854537199842019,0.09111645839703375
link8 com,2.854537199842019,0.09111645839703375
show_bug,2.846576733248484,0.09156872418967998
show_bug cgi,2.846576733248484,0.09156872418967998
john harris,2.8431925632322277,0.09176173034670373
host,2.8372623573378792,0.09210100862109122
r1,2.8317379583084934,0.09241829633943674
commented,2.822918716514864,0.09292728414500924
https stat,2.82001684828126,0.09309542619633059
help stat,2.8188098218087174,0.09316546192849286
link9,2.8169076086835934,0.0932759510247852
link9 com,2.8169076086835934,0.0932759510247852
filter,2.814887265659851,0.09339345767371776
help read,2.8119094504312905,0.09356694613303833
______________________________________________ help,2.8119094504312905,0.09356694613303833
html provide,2.8119094504312905,0.09356694613303833
______________________________________________,2.8119094504312905,0.09356694613303833
listinfo help,2.8119094504312905,0.09356694613303833
guide html,2.8119094504312905,0.09356694613303833
account details,2.809803293491682,0.09368986309111577
lotteries,2.809537790844991,0.09370537049206848
intended,2.808248011810385,0.09378074325940357
wetransfer com,2.8076552633466427,0.09381540471075629
consistent,2.804804627278,0.09398229274579224
appliances,2.8033298373551028,0.09406875978212766
function,2.8033152742699308,0.09406961404820569
mr daniel,2.7949068659119125,0.09456426086659381
retrieving revision,2.7878362558003715,0.09498239918991068
retrieving,2.7878362558003715,0.09498239918991068
link6,2.7856533172070645,0.09511189898760132
link6 com,2.7856533172070645,0.09511189898760132
link10 com,2.7841178430964613,0.0952031039961152
link10,2.7841178430964613,0.0952031039961152
vip,2.778059392659261,0.09556389760932418
project,2.7732123980881216,0.09585361855836642
reserve,2.7725522789973187,0.09589315002186698
update details,2.764070612645626,0.09640266067793858
guide,2.763103896086983,0.09646092025055783
miller,2.760904337346329,0.09659362056212038
access clicking,2.7596822460743926,0.09666743580193676
www apple,2.7592520193603227,0.09669343644886763
ownership,2.7574739358662015,0.09680097535853563
associated account,2.7539660300429354,0.09701351677733697
details,2.75354164235259,0.09703926458406978
behavior,2.752493404327612,0.09710289361936116
incredible,2.750207574631591,0.09724180341099688
advocate,2.7492097390524535,0.09730250975406363
shipping,2.7423348032236086,0.09772189199777334
immediate attention,2.7406147765954794,0.0978271243915515
directly,2.739302438147595,0.09790749726257242
detected unusual,2.738548690458922,0.0979536923528789
portal com,2.735016811047971,0.0981704682877014
watching,2.7329756621122248,0.0982959863150264
madison,2.7293163921309302,0.09852144728079693
root,2.71523803216545,0.09939414308899323
make donation,2.7146147542615386,0.0994329736794938
renew subscription,2.7108614754691,0.0996671556713538
ch mailing,2.7107423246831415,0.09967459981823011
com note,2.709840587428497,0.0997309570660604
hash,2.707200075072091,0.09989618541788207
minimal,2.705140275975629,0.10002528357165985
emily evans,2.6988321765104195,0.10042177934869859
home appliances,2.69854408816143,0.10043992809917214
link7 com,2.698159825212661,0.10046414115470051
link7,2.698159825212661,0.10046414115470051
mb,2.6886128960829954,0.1010677615538657
discussions,2.6879606928106012,0.1011091425731487
comment,2.682755289897206,0.10144007971162855
ms amanda,2.680787453324037,0.10156549457294155
spamassassin show_bug,2.676449828773401,0.10184254072178493
request,2.67380934030119,0.10201159454204073
dear jhon,2.671443555266274,0.10216332152107639
contribution,2.667234821313872,0.10243385448594212
associated,2.6616739505380567,0.1027925038866067
login attempts,2.661603712287569,0.10279704269302936
rules,2.6581353127312104,0.10302144422346128
media coordinator,2.653415642186346,0.10332766311035632
erica,2.653317769411523,0.10333402376872428
cc,2.6505106472238227,0.10351663852660253
view notification,2.646637578646038,0.10376917771167868
html,2.6422306222662835,0.10405734923779408
account suspension,2.6417282148469754,0.10409025734141401
doing,2.6391748656360186,0.10425768009418981
lifetime,2.6385349175565227,0.1042996876096861
msg,2.6385322851984654,0.10429986044139405
kevin clark,2.637953959047598,0.1043378389824801
automated,2.637336399894205,0.1043784106700893
help center,2.636459028365761,0.10443608092954805
received,2.6352491556057958,0.10451566399293455
hesitate reach,2.632651521330774,0.10468675583366933
mr michael,2.6291627243834554,0.10491702664914353
life changing,2.620344850835103,0.10550151031218792
essential,2.6179188731383176,0.10566293910120472
support team,2.6168883690243825,0.10573159256947949
02 08,2.6156599653521657,0.10581349425573
discount,2.614941555780728,0.10586142520346449
activity report,2.6141752601360455,0.10591257726132526
good health,2.614142108647372,0.10591479081359777
stumbled,2.611867523704545,0.10606678794293159
bug watching,2.608710517587841,0.10627814863942653
mail assignee,2.608710517587841,0.10627814863942653
watching assignee,2.608710517587841,0.10627814863942653
assignee bug,2.608710517587841,0.10627814863942653
payment confirmation,2.6079412861862754,0.10632971843101417
contact,2.6040372566481493,0.10659187070006929
bestwin lotteries,2.602573699617005,0.10669032996058533
bestwin,2.602573699617005,0.10669032996058533
quarantined,2.599397704243428,0.10690433508686624
confirmation link,2.597162801511444,0.10705520976541022
sourceforge net,2.5967266758419942,0.1070846791439772
claim access,2.5946493603192664,0.10722516734061865
excited invite,2.5926903757558364,0.1073578381913588
cancel,2.5886349735423364,0.10763306040192633
email sent,2.5852977534980957,0.10786012374196255
error,2.581083890698946,0.10814758520475744
information ll,2.5787118285082045,0.10830977265093326
hello jose,2.5745029592989432,0.10859820792002471
hey madison,2.572813291570939,0.10871423870079333
order,2.571388717953073,0.10881217108717993
media account,2.56887594732833,0.10898514797873682
000 claim,2.5680906848250995,0.1090392666957318
mr matthew,2.5680567132868735,0.10904160861229466
0000,2.5674639305200606,0.10908248253578845
thank consideration,2.566832310756098,0.10912605289952858
gain access,2.5661207503706462,0.10917516063259411
parcel,2.5656869525541417,0.10920511073407117
list https,2.5649206536342906,0.10925803931370105
thrilled,2.5619726688338855,0.10946192084241559
apple com,2.548801043374085,0.1103779887413201
samba,2.5477288185561306,0.11045293068368302
website contact,2.5430501444906524,0.11078059689117019
paper,2.54262537461359,0.11081039812525759
christopher taylor,2.5419371646253426,0.11085870065534977
account need,2.540952033428554,0.11092788313784772
inconvenience caused,2.540341930368127,0.11097075246116908
team,2.5385542583480887,0.11109646949442988
daniel white,2.537350271351617,0.11118122751785685
media manager,2.536986799907283,0.11120682908544868
laura turner,2.5345012132379603,0.11138207847799585
apple,2.5319440199046026,0.11156269385246076
update com,2.5297122892319788,0.1117205851593205
requires immediate,2.5279906775853123,0.11184255445149587
05,2.5271973002511374,0.11189881139637584
hours lead,2.5154759644186244,0.11273359108377201
offer position,2.512626342549401,0.1129375727136906
partnership,2.51213837986281,0.11297254281707347
recently detected,2.5120618818089104,0.11297802617212069
brown,2.511334852078635,0.11303015406016517
org utf,2.511183170372897,0.11304103294928321
com understand,2.5109642215505694,0.11305673839353672
__,2.5058391499090136,0.11342505324353797
limited time,2.4954422701372407,0.11417629777395588
megan,2.4945040267524634,0.11424436156148614
strictly,2.4933808811215794,0.11432589771390078
conflict,2.491664716112854,0.11445060881698625
contact customer,2.490111688104964,0.11456359432960782
financial institution,2.4864202266510222,0.11483264870466149
users,2.4860915542805317,0.11485663795875885
samantha harris,2.486082177478579,0.11485732243717277
ryan martinez,2.4782687401116004,0.11542924738736261
mr ryan,2.4782687401116004,0.11542924738736261
reporting,2.4760107131070686,0.11559511436877098
tickets,2.4745682276950323,0.11570121213514337
mr kevin,2.4675647532542198,0.11621786237820955
kevin parker,2.4675647532542198,0.11621786237820955
buildbot,2.4654999502907504,0.11637066986117553
org mail,2.463129683711479,0.11654635703632876
secure platform,2.462368403205091,0.11660284625158943
concerns hesitate,2.4575683209504415,0.11695972351709161
security update,2.456851550472043,0.11701311754591621
enter,2.454996077232771,0.11715146152780341
machine,2.4545563944775157,0.11718427072912524
know,2.449833441999381,0.11753733926802422
slip,2.4489565139352285,0.11760302412669657
update link,2.4484384689242855,0.11764184650094187
visit following,2.438181739369586,0.11841341187870426
staying,2.4375240890961036,0.11846307434594848
ham,2.436427456943525,0.11854593777136087
contact details,2.4351759257171164,0.11864058397348079
mr christopher,2.4340118145374365,0.11872869412261064
feb 2008,2.4340101251047948,0.11872882204628188
protect account,2.430165404866929,0.1190203392543262
remarkable,2.4293169230739564,0.11908478006647809
expires,2.4261501033076405,0.11932563601556706
visit help,2.4253191327327412,0.11938892563670653
attempts,2.4229579203289417,0.11956896665934182
documents,2.4214215846859273,0.11968627267769565
financial freedom,2.417549102866822,0.11998251939538451
verified,2.4167881095718906,0.12004083112667185
https tax,2.4120500936938054,0.1204045920469911
org email,2.411172737506111,0.12047208486891915
com rest,2.408963395121563,0.1206422297378645
ms samantha,2.40808565037095,0.12070990007243507
team warm,2.4044714154615185,0.12098898532516295
standard bank,2.402963300612882,0.12110565076261212
make lasting,2.3977567660587646,0.12150937921543242
confirmation,2.3947591918501185,0.12174249544506406
erica miller,2.392124354432512,0.12194781166102787
verify email,2.388759496331187,0.12221057209704514
trouble,2.3839476846755434,0.12258741595222931
appointment,2.3815624079524507,0.12277469988205707
intended recipient,2.3814370096663007,0.12278455451175012
ceas,2.377714194599572,0.1230775181004668
end,2.3743054650042277,0.12334644524856271
additional comments,2.370060265269931,0.12368227668066743
financial opportunity,2.3691144696505746,0.12375723531259282
https job,2.3653444855231607,0.12405652531567965
time sensitive,2.3609547192495777,0.12440603132472039
overpayment,2.3531374782580987,0.1250311379925708
rebuild,2.3527233805520207,0.12506434853724374
christopher wilson,2.3522168535915267,0.12510498521374933
williams hope,2.3489119671223766,0.12537048371547752
brandon,2.3446335155559694,0.12571512407989918
institution,2.3442629021822614,0.12574502746629077
shopping,2.342437859098419,0.12589239863875024
instructions provided,2.342382463570506,0.12589687479662742
public,2.3393389546920145,0.12614307335692468
suspension thank,2.338704872512853,0.12619443351093704
activate,2.3383218220722535,0.1262254715578929
https claim,2.3357461694887354,0.1264343936767524
utmost,2.335000823901688,0.12649492353701755
safety,2.33406453630883,0.12657100555697212
directory,2.331431141626628,0.12678526621810535
highly appreciated,2.3300607996341354,0.1268969207936008
unix,2.3274936325740283,0.1271063864130061
investment,2.315612179342364,0.12808086673140803
future,2.3101668023781965,0.12853025665268095
com questions,2.309324848982982,0.12859989702709776
event coordinator,2.308235336895084,0.1286900760696825
financial records,2.3078497804913742,0.1287220054881102
ms emily,2.3073688529881666,0.12876184532432286
sarah miller,2.306460547961268,0.12883712640798103
security verification,2.3057743400104393,0.12889403240883401
hold,2.3040502583631586,0.12903713100666703
groups,2.301433341772084,0.12925467313396402
installed,2.2985618516418977,0.12949384806706454
esteemed,2.2970322369268086,0.1296214555149208
sarah don,2.296711149912177,0.12964825985320924
dedicated,2.2929965718585783,0.12995880232483978
https random,2.2892549466720764,0.13027244445847433
paid,2.286558872925029,0.13049896629072275
webmail,2.281026897398421,0.13096513484391561
click button,2.2801676297008338,0.13103771014676147
64,2.2777339186556844,0.13124350940240542
john com,2.277554262922886,0.1312587157210017
finds safe,2.2764924989863156,0.13134862509187226
claiming,2.274989456790097,0.13147601909206036
christopher,2.274928806678699,0.13148116253315556
matter concerning,2.2736412837645545,0.13159040408997158
relief grant,2.269974619395792,0.13190206241875127
recipient,2.264759250814633,0.13234677764265004
ensuring,2.2624949382233996,0.1325403768989832
information immediately,2.2611839998992975,0.13265260697461645
caused,2.258250944055379,0.13290409192906955
sarahjohnson don,2.2573369943764314,0.1329825642457961
link make,2.255965563101959,0.1331004133567645
bank account,2.2530645703881964,0.13335008458671307
regarding,2.247073380453706,0.13386736897432577
failure comply,2.2463563616084326,0.13392942711027817
https covid19,2.243367031383446,0.1341885010569046
covid19,2.243367031383446,0.1341885010569046
matthew clark,2.2430220110080388,0.13421843871619638
eligible,2.24138079909104,0.13436095011371782
org incoming,2.237158937951521,0.13472832521581563
sarahthompson,2.23609550231391,0.13482103958672786
com sarahthompson,2.23609550231391,0.13482103958672786
include,2.2302848789218683,0.13532889400040415
handled,2.230119046947414,0.13534341926451554
secret,2.228577808677077,0.1354785001944421
lasting impact,2.2265358873554106,0.13565769561027036
organization dedicated,2.2228194670012256,0.13598452333022665
direct,2.221824835064779,0.1360721422401304
ok,2.220741962632985,0.13616760628454808
support example,2.2204903217243777,0.13618980122051702
org mailbox,2.218884499953826,0.13633153146297522
applications,2.2140863162174744,0.13675600544224284
shipping cost,2.212851586957309,0.13686547577297384
new smartphone,2.211898328940657,0.13695005818337505
people,2.2103773790538295,0.13708513306726322
doesn,2.2051971818762564,0.13754630528123737
main,2.2038762138705668,0.13766418379644177
daniel clark,2.200047072718502,0.13800652316004078
brian com,2.1999278479751183,0.13801719760131598
integrity,2.199844953613489,0.13802461985283804
server error,2.19646860094813,0.13832731467218784
load,2.1940000477320094,0.1385490950457128
regards samantha,2.1934956406158284,0.13859446116480176
hope doing,2.19349454078088,0.13859456010159746
request verify,2.1931832498422,0.13862256578573454
jennifer com,2.192916200156219,0.1386465963075645
regards justin,2.1929132461154954,0.13864686215366268
swiftly,2.1920924102888657,0.138720754652959
account verify,2.189906073237415,0.13891778661476434
org server,2.1862328104193605,0.13924952706589575
build,2.180057958290624,0.13980919669589212
example com,2.179520119010622,0.13985806420226224
questions need,2.1756826704030154,0.14020728771809737
finds thrilled,2.1742909275608486,0.1403341838515858
org monkey,2.1679311659502702,0.14091569705308507
restore,2.166632007283607,0.1410348199901448
security integrity,2.166609432401228,0.14103689093437885
christopher com,2.1648240123589133,0.14120078765824484
meantime,2.1636590590764095,0.1413078425825961
verification page,2.1606977692573346,0.14158038508579646
_______________________________________________ spambayes,2.1576277030229285,0.14186356275411546
listinfo spambayes,2.1576277030229285,0.14186356275411546
retrieve,2.1548109936403055,0.14212393137746865
offer time,2.1524362736013547,0.1423438612458073
tried,2.1510583652654027,0.14247164886724506
customers including,2.150408695611232,0.1425319441723539
modified,2.149109470286114,0.14265261031036686
selected exclusive,2.1480049776032955,0.14275528093102327
emily com,2.1473178821992818,0.14281919337897406
security compromised,2.1459214949822467,0.14294918215551317
lasting,2.145559168822609,0.1429829326067116
finds high,2.143308785823199,0.1431927552248844
tmp,2.1431250043024175,0.14320990605754497
waraid,2.1421995972317434,0.14329630189489223
https waraid,2.1421995972317434,0.14329630189489223
sm,2.1369819803190087,0.14378451673648293
ac,2.1361272936888582,0.14386466849193344
amanda thompson,2.135104597917646,0.14396064210625742
laura com,2.1335663853818536,0.1441051295253461
parker hope,2.132495803660224,0.14420578780260332
lucrative,2.1316397365680446,0.14428633394413182
permanent account,2.1314653218610022,0.1443027505888125
gala,2.1286457631136493,0.14456843138189293
reward,2.125262875616838,0.14488792075125295
rankin,2.1222411303165476,0.1451739755516203
usd,2.1213278002715383,0.14526056152527378
david com,2.12074803419653,0.14531555499491078
lead temporary,2.1206670273088473,0.14532324073748532
script,2.120421712821562,0.1453465183922015
smith hope,2.11856241060088,0.14552308246742254
error tax,2.1179116388369814,0.14558493851537824
reaching urgent,2.1177320429661766,0.14560201437329598
uri,2.1168739745203715,0.14568363012638408
link learn,2.1143655865519926,0.14592251301476813
ideas,2.11383280766218,0.1459733083217506
option,2.109657081961555,0.14637211453428164
vigilance,2.1091834830155824,0.14641742353067386
outstanding invoice,2.108981074191523,0.14643679271575394
investment opportunity,2.107612737011953,0.14656780936064412
potential,2.102894238131084,0.1470206151831736
10,2.1028598969289263,0.14702391648068286
indicate,2.09957929118655,0.1473396745632896
security specialist,2.0984669915687144,0.14744690699915075
records indicate,2.096240860567585,0.14766178421219633
monitored,2.0959243397610576,0.1476923650641894
earn,2.094834115659062,0.1477977524723229
signin failure,2.0946685061774963,0.1478137686751748
utmost confidentiality,2.0940396923943174,0.14787459952074047
crucial maintaining,2.088957373402157,0.148367297041178
regarding security,2.079664153509602,0.1492730166022225
ll try,2.0780531538549067,0.1494306595846126
php,2.0777757175650438,0.14945782686205974
handled utmost,2.0759151495703265,0.1496401628143956
amanda com,2.073083959954918,0.14991810251882998
avoid inconvenience,2.0721002828827455,0.1500148073217238
activity social,2.071800677787017,0.1500442753614437
official,2.0706536628048564,0.15015715199269808
org jose,2.06697458285566,0.15051985523652944
regards brian,2.06595442351923,0.15062060337879804
competitive,2.0653962545198423,0.1506757589071042
2005,2.065385379162285,0.15067683378361418
inform won,2.0643259926427513,0.15078158087072305
step way,2.0643174719189252,0.15078242369317055
action,2.06431679020264,0.15078249112497144
regards andrew,2.0636392001588066,0.15084953165342363
forum,2.063334137883446,0.1508797254205713
scott,2.0624105455681714,0.15097118036136187
kevin com,2.060484200652006,0.15116213069711698
package,2.0579129391589164,0.15141743491501303
participation,2.056746722069974,0.15153339112851477
jennifer martinez,2.0563937297222035,0.15156850874533045
freedom,2.0539642074513464,0.15181046104584048
covid update,2.053902202183914,0.15181664177288193
email com,2.052456631727129,0.1519608180007256
breaking activity,2.052274051077795,0.1519790389922525
investigation,2.050436762197274,0.1521625325966011
navigate,2.050380480726491,0.15216815749548068
team lead,2.048828503414395,0.15232335847956383
subscribe,2.047133359149135,0.15249308136342252
meaningful,2.0466062480108436,0.1525459009530272
impact lives,2.046525697541384,0.15255397440215107
bit,2.044971916233412,0.15270980226894862
warm regards,2.0429183562418505,0.15291602942263968
abc,2.0426097440257798,0.15294704883024407
prize coordinator,2.0400837292478333,0.15320121329426054
network click,2.03659039978423,0.15355349694749465
tony,2.0351825968441206,0.15369572590959887
auction,2.034761654041355,0.1537382823546024
rights,2.032572129856235,0.15395985431870568
interested,2.031441940718693,0.1540743670795605
assist thank,2.0279397773650945,0.15442982639301173
king,2.0267488284258546,0.15455091610545646
act swiftly,2.023119562296902,0.15492058653537352
cost paid,2.021233460095497,0.15511309762437084
question,2.0185985156020565,0.155382496504063
sarah trust,2.018597810415426,0.15538256867397524
score,2.01751207074358,0.1554937301313616
test results,2.0158483612243963,0.15566424118491226
gain,2.0128921417451373,0.1559677436733758
gene,2.012375433081081,0.1560208609205337
charity auction,2.0121593573325085,0.15604307943070048
saturday,2.011255282960181,0.1561360820418865
hackers,2.010390163359432,0.15622513630786544
process don,2.006244710419142,0.15665266522843665
02,2.0061933956772835,0.1566579657439134
extend job,2.003673430046549,0.15691851451346733
insights random,2.003467464810033,0.15693983179829168
warm,2.0033156992955923,0.15695554154878816
unauthorized access,2.0032295547314787,0.15696445945275925
token appreciation,2.000911264222938,0.15720467120473255
veterans,1.9961754798093212,0.15769667369491044
total deleted,1.9947914844028127,0.15784078794868248
confirm ownership,1.994746142200357,0.15784551192648894
page https,1.9944399511795052,0.15787741665037486
invited,1.9906914346952838,0.15826860255643924
driver,1.9878553194720272,0.15856530531002522
act promptly,1.985725892675216,0.15878849323275573
foundation dedicated,1.9845811836840073,0.15890861936981193
exceeded,1.9838488080768433,0.158985529362139
michael williams,1.9832959096064167,0.15904361973570147
tuxonice,1.981657904907436,0.1592158588499846
auto generated,1.9811470137354732,0.1592696234032131
credentials,1.9795827152702012,0.1594343737521537
click secure,1.9757810558842808,0.15983557018955677
attention jose,1.9754734055914356,0.1598680873711052
prioritizing,1.9745057360690628,0.15997041459708083
transaction details,1.9740508359791429,0.16001854426042833
finds writing,1.9684259162990037,0.16061504123152953
explore,1.9680073304163994,0.1606595315370375
safety coordinator,1.9678019117314287,0.1606813700432845
suse,1.9657043577932984,0.16090455931572073
trunk,1.965059573539488,0.16097323828038868
writing behalf,1.9648513035341164,0.16099542922500937
latest updates,1.964487552882644,0.16103419482927206
